,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
32,2.863940191268921,0.5045334023330026,0.012733840942382812,0.00221916777079401,200,adaptive,35,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 35}",0.7334471573281478,0.7763595746332606,0.7439056080086838,0.7556577253590109,0.7635941367342791,0.7545679227317823,0.014964849103346865,40,0.749139199344716,0.7894787234023253,0.7548762268330356,0.7525555687700026,0.7623028699383939,0.7616705176576948,0.014560046674644235
33,3.8087855339050294,0.7629165558266825,0.010542678833007812,0.0004925748477903652,200,adaptive,40,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 40}",0.7764125082172617,0.7521378522470473,0.7632926608482099,0.7911947205907922,0.7935238952631274,0.7752873713865733,0.01590806877101656,26,0.8019189740391126,0.7547910245101409,0.7779024235187949,0.8028684477720046,0.7960390755507069,0.786703989078152,0.018307562347250894
34,3.625374507904053,0.691935197643476,0.013723134994506836,0.004313591646029895,200,adaptive,45,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 45}",0.771267121096843,0.7976396965802488,0.7720780860479362,0.7602720038082786,0.7702142548027021,0.7743049619111277,0.012429703230654942,27,0.8010239976030203,0.8092348178583768,0.7729296798305858,0.7700066867579846,0.7666911990302033,0.7839772762160342,0.017575945721558454
35,3.5872132778167725,0.5877831094732735,0.013114213943481445,0.002549019280782415,200,adaptive,50,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 50}",0.756274896825063,0.7884345587300449,0.7600983249088034,0.796150818359562,0.7831921480084152,0.7767984634100722,0.015825669213030417,24,0.7759226906382101,0.8029235831612241,0.7764078578363374,0.806878626791854,0.7801192228575675,0.7884503962570386,0.01356795791345136
36,3.715192270278931,0.5578083750909053,0.012643766403198243,0.0012581563558830024,200,adaptive,55,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 55}",0.758190385697925,0.7823928231322109,0.7752918964914877,0.7854008225706515,0.806953187501107,0.7815998496820388,0.015784832396596345,20,0.7860352562559842,0.7880067039639325,0.7878679679803121,0.7861193929534736,0.8126700429798753,0.7921398728267156,0.010298860750223363
37,3.8183058738708495,0.9852059293753465,0.014582014083862305,0.0037956412850508204,200,adaptive,60,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 60}",0.8054942675228259,0.784780889393166,0.7642378628421884,0.7518680926301197,0.7936601726746078,0.7800355785127956,0.019494719478313074,21,0.8247164719482902,0.7774028781557307,0.7975043921759839,0.7746846273927118,0.8047408922356651,0.7958098523816763,0.018457082238241072
38,4.296995782852173,0.8595111927156857,0.01465907096862793,0.001366172448912104,400,adaptive,2,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 2}",0.46644972683274033,0.4790975377645849,0.4326988299043767,0.4444120897894171,0.4011233463701868,0.4448212099295813,0.027184824657760693,92,0.45963413878254794,0.4634176028564439,0.45418710057089867,0.4494446650420364,0.4075625546288842,0.44684921237616215,0.020208851332892696
39,4.303896856307984,0.6444866639376902,0.019922637939453126,0.00800180407987221,400,adaptive,3,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 3}",0.5360960513906183,0.5935736619435945,0.5368842693038457,0.5015555258462191,0.5445187244201709,0.5425445992277312,0.029533080541562475,88,0.5406586860647409,0.5573177504190785,0.5636005440701685,0.5045503444143964,0.5513566983094453,0.5434968046555658,0.02088941593702935
40,4.98152265548706,0.9633614291741532,0.01842489242553711,0.0037786772384694692,400,adaptive,4,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 4}",0.5905303059588696,0.6343844082607272,0.6244656628150896,0.6065587586034247,0.6060091941550969,0.6123794377227697,0.01539373504265968,81,0.5993824212419159,0.6130434943392148,0.6416086827864231,0.6110472778751638,0.6062849633263705,0.6142733679138177,0.014454719546014473
41,4.764156293869019,0.7730342453126491,0.021029186248779298,0.008004441835078683,400,adaptive,5,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 5}",0.6080994065846594,0.633506754332474,0.5936607434586743,0.6582897393944378,0.6418572234939096,0.6270399153741557,0.023280120348325613,77,0.6187580768320314,0.6301788900489019,0.6141252720499119,0.6580187993718385,0.6310054162459594,0.6304172909097285,0.01525524924217025
42,4.487037420272827,0.6239305226542229,0.018572092056274414,0.0045886909583055845,400,adaptive,6,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 6}",0.6643951024407112,0.7116925946572549,0.651767159223331,0.6893677581683328,0.6589060420196069,0.6752296717962241,0.022200128735544247,68,0.6797110035659154,0.6828193562840156,0.6754134564808771,0.6821099117963723,0.6694550149123188,0.6779017486078999,0.004953863421887551
43,4.6393969535827635,1.0049661847818985,0.015512847900390625,0.002364414003366604,400,adaptive,7,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 7}",0.6693585221869411,0.7236106891479892,0.6813960523105885,0.686424232493867,0.6664676645001566,0.6854578982864992,0.02046568158734555,64,0.6797000480358293,0.6873151365888994,0.711815044534339,0.6824829676191184,0.6822918446689908,0.6887210082894354,0.011806235686952937
44,3.7904850959777834,1.097030525628707,0.014510917663574218,0.0018390633139550188,400,adaptive,8,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 8}",0.675200434520311,0.7316891518333066,0.6180492265338641,0.6321196639336568,0.6975221084073517,0.6709270075687466,0.04175540569482211,70,0.6959547766451019,0.6907330850904803,0.6520108100647162,0.6350946305923542,0.7111115641988645,0.6769809733183033,0.0286076835294338
45,6.469158029556274,1.6228096743047136,0.015629386901855467,0.0013116693034821562,400,adaptive,9,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 9}",0.6957476346011439,0.7395939782229988,0.7048491660491819,0.7222942483219802,0.7024474396501534,0.7129791370213333,0.015941560440056225,52,0.7102278169907035,0.7097694983385078,0.7239741590507208,0.7142025152810854,0.7079248749144041,0.7132197729150842,0.005753516202412555
46,4.573795413970947,1.4050245636328995,0.01576681137084961,0.002513279019534828,400,adaptive,10,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 10}",0.7152304537099904,0.7592726152685414,0.638477519246188,0.739090719792373,0.7207598148310551,0.7145609601175703,0.04105864735252084,51,0.7234891223087473,0.7352694658153347,0.6569344560636986,0.7395519767038443,0.7267375617219448,0.7163965165227139,0.030283138733895976
47,4.1132776737213135,0.4276816584587632,0.015581464767456055,0.0024943098038870985,400,adaptive,15,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 15}",0.7353737930932817,0.7399598315720463,0.7154221762732741,0.7376864859993564,0.7220942339872565,0.730118136611388,0.009612233237555763,48,0.743866455528305,0.742896047669676,0.7374407052060232,0.7326346090118565,0.7307337349573152,0.7375143104746352,0.005274579612951889
48,3.6756249904632567,1.107624041803543,0.013654994964599609,0.0030226201520935072,400,adaptive,20,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 20}",0.7104687283600043,0.7517042813785566,0.7036686020435263,0.7587626394327059,0.7752172705338342,0.7399001520154761,0.028000386290937433,43,0.7271113875927268,0.7436764536497886,0.7231914766374761,0.7680657670223283,0.7732203918285295,0.7470530953461698,0.020516871305510026
49,4.493161821365357,0.7242578713157954,0.016384983062744142,0.0055317318497273915,400,adaptive,25,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 25}",0.7628906895295803,0.7613138457842185,0.7400498359569787,0.7577411230585571,0.7882579331418987,0.7620317575992971,0.01541323581419751,35,0.7923163027468477,0.7602881107043228,0.7585826209734525,0.771712446349848,0.7740466069974508,0.7713892175543844,0.012102500398200168
50,5.014396333694458,1.1453134289896032,0.016455602645874024,0.0032484361067159095,400,adaptive,30,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 30}",0.7309011929488627,0.7724637057774025,0.7136579994771101,0.754783056538926,0.7966459222041362,0.7536354406685993,0.029380977983302154,41,0.7592025437869387,0.775838107020026,0.7332767588097309,0.7587912230570142,0.8039160027805111,0.7662049270908442,0.023251597927906535
51,3.327887201309204,1.1389666371871292,0.01656680107116699,0.004170098346489977,400,adaptive,35,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 35}",0.7409146440855974,0.8006897824509231,0.7436992298491906,0.7373574207153142,0.7552728754606863,0.755588720442874,0.023348532477743992,39,0.7723314659682786,0.804577340407442,0.7509930499490794,0.7511504109505406,0.7577100887000203,0.7673524711950723,0.020167271687969134
52,4.292232894897461,0.8200251402565424,0.017444419860839843,0.003917733189811171,400,adaptive,40,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 40}",0.7731988878861564,0.7877657692639639,0.7541720471550604,0.7935838744995998,0.7804301050167558,0.7778188861601498,0.013671035065871633,22,0.8092192890653997,0.7971634800498784,0.7727222798878471,0.7947138403062506,0.790293161229705,0.7928224101078161,0.011846454074820965
53,4.482080793380737,0.903557435212519,0.018424558639526366,0.003104081504264232,400,adaptive,45,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 45}",0.782236568557053,0.7857427619263218,0.8107961469736107,0.7935109125457348,0.7760609100738909,0.7896706151457967,0.011970503113475722,16,0.8032999600003276,0.7989619140893116,0.8156965804112905,0.7886540819730623,0.7684387441598708,0.7950102561267726,0.015866348045141726
54,4.097763252258301,0.9409026809726581,0.016341209411621094,0.001553175325667602,400,adaptive,50,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 50}",0.7881749884793261,0.8025455135025837,0.7968289529248036,0.7560029026074729,0.7648550962321381,0.7817165916198272,0.018152618845505366,19,0.8130167049589883,0.8161812819112823,0.8048070327096694,0.7673752738069097,0.7680941945679902,0.7938948975909679,0.021681180125025953
55,5.463565635681152,1.5860912979409636,0.018559932708740234,0.008380456488864395,400,adaptive,55,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 55}",0.7644116084343683,0.8106400718755103,0.8075830184553993,0.7837447797280526,0.8066139005687929,0.7945657682516728,0.01790769688570373,13,0.7890278495035542,0.8377754024283105,0.8261678394360271,0.7945412387203502,0.8255279084959093,0.8146080477168303,0.019217813779329487
56,5.548618412017822,0.6586340905216126,0.015241289138793945,0.0014527468454265699,400,adaptive,60,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'ica__n_components': 60}",0.7964384345212322,0.8116533843661168,0.8138838887156529,0.80535947879043,0.8058141431736986,0.806621676122956,0.006075367906473378,4,0.8169055498016874,0.8096576169395129,0.8300985581576972,0.832619036192294,0.8288114188346675,0.8236184359851718,0.008831049401656734
57,4.985141086578369,1.8142549307030165,0.01824531555175781,0.0034216911837462393,800,adaptive,2,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'ica__n_components': 2}",0.3550267748424327,0.5009551802703783,0.4152978361393423,0.44453714021516166,0.4611638527661193,0.435302760798317,0.04887353904943608,93,0.33683555343607396,0.48567179693386625,0.4442373516056013,0.452159265138385,0.47964282312087875,0.4397093580469611,0.05378800983232871
58,6.007888317108154,0.5796657364574714,0.018331050872802734,0.0031526395503708366,800,adaptive,3,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'ica__n_components': 3}",0.5422644457470535,0.574948781140318,0.5387211596150102,0.5554921434570311,0.563192312894884,0.5549079558099169,0.013367287376711378,87,0.5468909145681914,0.5515791186362872,0.5774471205314898,0.5511184200186992,0.5664856327346695,0.5587042412978673,0.011486621091539627
