,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
31,5.5625872135162355,2.1908360183457045,0.05960788726806641,0.02256601560553592,200,adaptive,697,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 697}",0.8134321319387916,0.8080007794690706,0.8251309256747664,0.8197835162386459,0.8518932602197021,0.8236130250277478,0.015242157989144557,85,0.9803760305098644,0.8719786974543571,0.9482584063445094,0.984172534678767,0.9716229161241541,0.9512817170223304,0.04156960106706073
32,1.966536808013916,0.4289177920093234,0.012897157669067382,0.0006569752517138465,200,adaptive,88,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 88}",0.8179174413822167,0.8350475344794664,0.8398500260967002,0.837502599779636,0.8569981064103778,0.8374267410411467,0.01245450961676705,25,0.9455719001001228,0.8803911208986093,0.9417016638167054,0.9588802893827438,0.9088081147443116,0.9270706177884985,0.02856821523763704
33,3.2480780124664306,1.3574438686824841,0.03452024459838867,0.01808641844778249,200,adaptive,219,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 219}",0.816932115431328,0.8379567307642954,0.8299984262602078,0.8340441917933673,0.8484602190057715,0.8334499056404453,0.010307440627611955,43,0.958211415732787,0.9495349764267794,0.9337403874654809,0.9587906491152238,0.908000626729548,0.9416556110939638,0.01910548262114753
34,4.237312269210816,0.8275326256881875,0.030361461639404296,0.008192308147161011,200,adaptive,349,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 349}",0.8223726015505696,0.8389442821487362,0.8307936129455705,0.8222848888387138,0.8591805615304783,0.8346885598652836,0.013687248107702684,40,0.9827219676390636,0.9605469521157082,0.9867497981282329,0.9190093708429375,0.9690222029666067,0.9636100583385098,0.02420168543277096
35,5.772246789932251,1.7265786800421634,0.06569018363952636,0.0631997208211127,200,adaptive,479,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 479}",0.8172111396267945,0.8319627983405147,0.816632362504126,0.8217705260538304,0.8550956358802438,0.8285047159302541,0.01435664776914541,71,0.9828495809908092,0.8911520856036353,0.9541139144801575,0.9804649005694089,0.9746387045903658,0.9566438372468754,0.03427409913098838
36,9.147852420806885,4.697254194313187,0.06243910789489746,0.036790354815218695,200,adaptive,610,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 610}",0.8031129074302473,0.8431567374317258,0.8215956521978124,0.8107872975499569,0.8547210940234906,0.8266376484008076,0.019447360591316146,81,0.9693387338364629,0.9540363753449246,0.9233715347948332,0.9723457449619758,0.9791627567016951,0.9596510291279783,0.019917032869922885
37,5.259014463424682,1.2304582537658209,0.053539180755615236,0.011811584305822319,200,adaptive,740,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 740}",0.8160433757348097,0.8326646321122303,0.8095757523136049,0.8149353580301291,0.8589273326197004,0.8263981271956147,0.01797234835540901,82,0.982940371281267,0.9789001498596132,0.9363766598075499,0.9480737180403168,0.9300370944169996,0.9552655986811495,0.021769141619294174
38,3.880189847946167,1.450519460446179,0.015874624252319336,0.0005434764349333,400,adaptive,2,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 2}",0.5060987599966401,0.5054435489636877,0.47467499097872556,0.5289049959618509,0.5004889075148464,0.5031173777702856,0.01728493398055931,92,0.5305154019945825,0.504950107935778,0.48407808748209924,0.5480421505897364,0.5228998939034321,0.5180971283811255,0.021927716349657313
39,4.836468458175659,2.052984952117789,0.029038000106811523,0.018253406492469194,400,adaptive,132,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 132}",0.820777127043698,0.849869043491902,0.821705284719733,0.8341932861869864,0.8538907311978728,0.8360605241569251,0.013797208219430547,30,0.9678453803499161,0.9734120388411868,0.9809383682806052,0.9783287199909,0.9568709665142262,0.9714790947953669,0.008564260451684375
40,5.0519458770751955,0.6470830729452,0.03283219337463379,0.01592514880600484,400,adaptive,262,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 262}",0.8178933152582641,0.8524259910100709,0.8298017393203949,0.8416389184951392,0.8476900391240573,0.8378630321872618,0.012557937553176017,22,0.9708451214451983,0.9381408965631691,0.9736188476636978,0.9651833588791231,0.9515614268985129,0.9598699302899402,0.013258221664474684
41,6.029617357254028,1.9945249154955116,0.04078969955444336,0.010831956469532267,400,adaptive,393,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 393}",0.8225644705290883,0.8450954754514982,0.8257559003705788,0.8281359150071601,0.8602505008565373,0.836332012441882,0.014255111386224331,29,0.9378894407846748,0.9668455665920057,0.9848825799120386,0.9345535276452018,0.984454069888241,0.9617250369644325,0.021842743054013004
42,9.139396381378173,3.915086831571235,0.07107720375061036,0.034521675061189756,400,adaptive,523,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 523}",0.8152587912004624,0.8389399984347244,0.8248517014592981,0.8366846614140588,0.8429394128517527,0.8317084042925087,0.010214375496593316,57,0.9669148619329155,0.9841964336464559,0.9714583917646024,0.9584023046899294,0.9368492995510296,0.9635642583169866,0.015745255370558316
43,8.694183397293092,1.9556667882813306,0.08124361038208008,0.05874943118896058,400,adaptive,653,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 653}",0.8182148630963118,0.8307839772723461,0.8340959131773507,0.819944383682852,0.8633653294970709,0.8332458950201659,0.01621062039109919,45,0.9856865171509943,0.977942657246938,0.9832301506614588,0.975353521655428,0.9840223106998504,0.9812470314829339,0.003924189510801382
44,10.759336280822755,1.4552612284213746,0.09008030891418457,0.03276557757129068,400,adaptive,784,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 784}",0.821343927132349,0.829750562464423,0.8241936441836255,0.8181359971582324,0.8542028661802981,0.8295016007991097,0.01289727901330635,66,0.9675445782607791,0.9842415245729522,0.9848978824655535,0.980378304691776,0.9831164030803003,0.9800357386142723,0.006433754897525479
45,3.4206164360046385,0.8949191134886954,0.019118547439575195,0.00369953003064475,400,adaptive,45,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 45}",0.8267303758671546,0.8401362503065666,0.824215276959148,0.8470339950613937,0.8618254476863092,0.8399540688391296,0.013783532321535662,8,0.9390862157837312,0.895728990034941,0.895741365461896,0.9131998246671859,0.9335662326882191,0.9154645257271946,0.0182717231088475
46,4.087076473236084,1.0499528968545364,0.024974584579467773,0.004156038026283806,400,adaptive,175,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 175}",0.8253177686489859,0.8351804610999372,0.8379143798534205,0.8414928695116988,0.8545628501296476,0.8388652030252283,0.009500163132181019,14,0.9665507710632438,0.8866431520895249,0.9606567910236129,0.9605653608805065,0.9580808108336436,0.9464993771781064,0.030057411559941717
47,5.834964466094971,0.7893417267200402,0.037669801712036134,0.015222735248045136,400,adaptive,306,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 306}",0.8202951714342304,0.8409175839977358,0.8228955095937878,0.8333755311290716,0.856134145343435,0.8346932017277209,0.013006916203889577,39,0.9631654194387029,0.9740867666896834,0.9210323168613875,0.9811025097762457,0.9791383801918715,0.9637050785915783,0.02222562792615814
48,6.988124036788941,1.1672185772062522,0.11329355239868164,0.12081396160702176,400,adaptive,436,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 436}",0.808057170424215,0.8419363169961145,0.8137303693684251,0.8364652341556749,0.8520736354000772,0.8304119324442494,0.016836795403022995,61,0.9812281143506547,0.9832644092655178,0.9599734162841203,0.9765230051914134,0.9552367736020929,0.9712451437387598,0.011448126674685968
49,8.075327682495118,1.7986380782676576,0.049447154998779295,0.017229550197887016,400,adaptive,566,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 566}",0.8204853114835502,0.84335893959694,0.814690990425271,0.8339060466750271,0.8550135749256295,0.8334619765200514,0.014713430067439533,42,0.9795179137759926,0.9462500407027178,0.9819090043039468,0.9734431603754917,0.9668954771884508,0.96960311926932,0.012784220558704977
50,9.154823684692383,3.793293363898134,0.06728315353393555,0.013177753610629808,400,adaptive,697,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 697}",0.8175457422688966,0.8319770157139355,0.8268806681939843,0.824157211524567,0.8619881289478519,0.8324737204294832,0.015440716705549024,51,0.9333447058952161,0.9341614142444494,0.9766030546228479,0.9636290336777621,0.9811116618735842,0.9577699740627719,0.02043431288085837
51,3.415596580505371,1.179885121627706,0.056908798217773435,0.07085129374809933,400,adaptive,88,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'pca__n_components': 88}",0.8221287327241169,0.8388764224263767,0.8417702311326678,0.8487495979409502,0.8519936664914022,0.8406719028419191,0.010419328101776254,7,0.9269148499400376,0.914618932124474,0.9201207706399717,0.9654089036659168,0.9306153005679667,0.9315357513876734,0.017810507935595122
