,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
49,8.947772741317749,0.9800682893574805,0.019129467010498048,0.004310681978576788,400,adaptive,25,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 25}",0.7112945082619689,0.7110656587240279,0.7237327120729606,0.7007188030457655,0.7277449959446242,0.7149021765507192,0.009703775052103451,37,0.7839421556671354,0.7541485249700591,0.7782678538890383,0.7077495343276256,0.7530133336536309,0.7554242805014978,0.026890220113257618
50,8.365648746490479,1.0256448002696887,0.018551063537597657,0.005173925115931209,400,adaptive,30,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 30}",0.7141795238747388,0.7473829173333577,0.7494708121321776,0.7442490276018195,0.7511780771971208,0.7412563716630908,0.013776228270999724,33,0.7913762615069042,0.7707347380177487,0.8215846647585459,0.8026396691095539,0.7701643114980623,0.7912999289781629,0.019572440622944626
51,10.645604944229126,1.1082566333882513,0.01595005989074707,0.0005796157903214357,400,adaptive,35,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 35}",0.7404641262546962,0.7661207064942162,0.7486041768066577,0.7477940497083616,0.7607370725140322,0.7527297212429999,0.009337034690173898,28,0.8318229654255108,0.8359742843106935,0.8081572516758414,0.8013638960350592,0.8139462563367009,0.8182529307567613,0.013445459361365946
52,10.393625450134277,2.857198131307481,0.020589494705200197,0.003510260428374826,400,adaptive,40,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 40}",0.7398664376198532,0.7704278542435851,0.7696694254593953,0.7727266929098182,0.756134351091462,0.7617444970101611,0.012418385199805596,24,0.800909703454076,0.7816200874008626,0.8326486948893944,0.8504984380640693,0.7810159007643619,0.8093385649145528,0.027853295398891923
53,8.07533130645752,0.7458632350583638,0.02494955062866211,0.006063790511532777,400,adaptive,45,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 45}",0.7600152745697908,0.7838428085564532,0.7594846390329616,0.7844832746930754,0.7729524277312524,0.7721399997985626,0.010933576688402188,19,0.8131351929381082,0.8266183776607015,0.8108812098071985,0.8202575714202918,0.8074016755273641,0.8156588054707328,0.006908474596995715
54,10.799723529815674,2.336630179910977,0.015635585784912108,0.0009704145633717076,400,adaptive,50,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 50}",0.7617346007248235,0.7803819305369709,0.7827858174116402,0.7717475617099965,0.7900032891291106,0.7773072820768399,0.009742702310863627,13,0.8195602294850376,0.8317895996215917,0.8761169426174474,0.8076275226290124,0.8348669912458622,0.8339922571197903,0.023166737511102813
55,8.565375423431396,0.28829561001864046,0.018291234970092773,0.003978933310144684,400,adaptive,55,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 55}",0.7758762148862396,0.789785319061012,0.7713516673070698,0.7794700669921244,0.7808327074066854,0.7794605207285612,0.006119670561531048,9,0.8420057413068238,0.8123139072635622,0.8637598573073073,0.8385934924672606,0.8278120392589491,0.8368970075207806,0.01695556184441392
56,8.129968214035035,1.190981485139773,0.023247194290161134,0.005148795068834021,400,adaptive,60,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 60}",0.7888241865862392,0.7865723841926722,0.7896205974486482,0.7748652399771648,0.7930873804546353,0.7865957155513313,0.0062198844768452865,5,0.853966006079492,0.8117034872791393,0.859175492214008,0.8547357983905984,0.8265034997011335,0.8412168567328742,0.018736792855810095
57,8.006894207000732,1.0648788968781955,0.025272703170776366,0.009575705588047618,800,adaptive,2,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'filter__n': 2}",0.3044718306882234,0.3246474835049253,0.3291690918821057,0.3003019094102626,0.3200514241680917,0.3157214493840795,0.011346745951476002,92,0.304223651441914,0.32569078377416544,0.33954023850588533,0.2902103627815236,0.32616860152673705,0.31716672760604514,0.017597932166989228
58,9.53620343208313,1.26109789270096,0.022032403945922853,0.001550159360002665,800,adaptive,3,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'filter__n': 3}",0.33265749740141815,0.32177817559589444,0.3626851187083313,0.35621223876585345,0.3573672500561446,0.3461080504289665,0.01598327166116372,88,0.34384621172614294,0.3247524287046548,0.37632230231792285,0.35365143926464493,0.3683790779724825,0.3533902919971696,0.018230884138959062
59,10.836255168914795,1.865139197974677,0.03387918472290039,0.016885652888794202,800,adaptive,4,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'filter__n': 4}",0.43701828533368803,0.34887092231332356,0.45746096955425675,0.39314055123995806,0.44249717989409215,0.41579302912153826,0.039735259369057856,81,0.4721966017888565,0.37718607311289204,0.4679884358007128,0.3964084035949395,0.4596331130975833,0.4346825254789969,0.03977404140123644
60,10.079637670516968,2.633135804018877,0.024887228012084962,0.003483636529320803,800,adaptive,5,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'filter__n': 5}",0.4463683379743984,0.34714507401254024,0.45831321295501176,0.4061268821340812,0.4500310381186243,0.4215900945179398,0.04137053570531087,78,0.4659797201462702,0.3706469276185209,0.4653592392825691,0.4115121851798845,0.4601920054755087,0.43473801554055064,0.03797029312689204
61,12.2633686542511,1.2776238373249853,0.022078323364257812,0.0015511125359797297,800,adaptive,6,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'filter__n': 6}",0.4802794969341198,0.4596386216497997,0.4646098318215328,0.48121095642103934,0.4602778044427222,0.4692150775550076,0.009583450485646173,71,0.5203907922592161,0.4575073672628411,0.5027643060377193,0.46757650031784515,0.48679192018016537,0.4870061772115575,0.02284989796319589
62,10.521889925003052,2.5661391637425424,0.022594690322875977,0.001462492430932998,800,adaptive,7,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'filter__n': 7}",0.49205052887390077,0.47833914659841836,0.5221313370549915,0.5714995269633959,0.48127694188115333,0.5090330646354978,0.034830659058469625,66,0.5095797525430987,0.48303104486524784,0.5607824574434379,0.5731750858527568,0.4961012017890479,0.5245339084987178,0.03587326223232655
63,7.883049821853637,0.8551951336012847,0.0221832275390625,0.0024594424772684796,800,adaptive,8,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'filter__n': 8}",0.5033376552175945,0.542959498725947,0.555506323780636,0.5696692903593991,0.49180041193717805,0.5326450661156502,0.03007295087070585,61,0.5191025226275006,0.529754434223082,0.5759188732442426,0.5685236665341349,0.5084267166032539,0.5403452426464428,0.02698783966284224
64,8.269673728942871,1.342115532100619,0.020490407943725586,0.00028165483760144485,800,adaptive,9,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'filter__n': 9}",0.5099414566374382,0.5628432089281958,0.5590136220864098,0.6074502180262039,0.521213859165706,0.5520542677890764,0.034517204926360644,54,0.5407331426750925,0.5707937145411489,0.5931714712171342,0.6006609204306329,0.5278834723379857,0.5666485442403989,0.028466923487555865
65,8.146557903289795,1.3333987104829643,0.022415590286254884,0.0024679526125747585,800,adaptive,10,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'filter__n': 10}",0.49436455986024136,0.5683930881697269,0.5937637538891427,0.615478626910559,0.5202434267867209,0.5583932390674625,0.04510724895198307,52,0.5192295648619648,0.5690023740854645,0.6279925325249444,0.6229448391583842,0.523694695917095,0.5725728013095706,0.046596151809033204
66,8.745882272720337,1.1159891758985894,0.022997379302978516,0.0039352793927937115,800,adaptive,15,"{'NN__hidden_layer_sizes': 800, 'NN__learning_rate': 'adaptive', 'filter__n': 15}",0.6308928907586964,0.6593207503515099,0.6266312107556602,0.6635396879637095,0.6299897433374015,0.6420680702772461,0.015919529838776477,46,0.6604610775705173,0.6648661855512762,0.7031100364089979,0.7011860990578794,0.6580092017325001,0.6775265200642343,0.020232306339455865
